3.6400	3.7207	3.8009	3.8805	3.9598	4.0386	4.1172	4.1955	4.2737	4.3518	4.4299	4.5079	4.5860	4.6642	4.7426	4.8211	4.8998	4.9787	5.0578	5.1372	5.2168	5.2967	5.3768	5.4571	5.5376	5.6183	5.6991	5.7800	5.8610	5.9420	6.0230	6.1038	6.1846	6.2651	6.3453	6.4252	6.5047	6.5837	6.6621	6.7399	6.8170	6.8932	6.9686	7.0431	7.1165	7.1888	7.2600	7.3299	7.3986	7.4658	7.5317	7.5961	7.6590	7.7203	7.7800	7.8381	7.8945	7.9493	8.0024	8.0537	8.1034	8.1514	8.1977	8.2424	8.2855	8.3269	8.3668	8.4052	8.4422	8.4777	8.5120	8.5450	8.5768	8.6076	8.6373	8.6661	8.6941	8.7214	8.7481	8.7742	8.8000	8.8255	8.8508	8.8760	8.9013	8.9267	8.9524	8.9785	9.0050	9.0322	9.0600
3.7551	3.8381	3.9206	4.0026	4.0841	4.1654	4.2464	4.3271	4.4077	4.4883	4.5688	4.6493	4.7298	4.8105	4.8913	4.9722	5.0534	5.1347	5.2163	5.2980	5.3800	5.4623	5.5447	5.6273	5.7101	5.7931	5.8761	5.9593	6.0425	6.1256	6.2087	6.2917	6.3745	6.4571	6.5394	6.6213	6.7028	6.7837	6.8641	6.9437	7.0227	7.1008	7.1780	7.2543	7.3295	7.4037	7.4766	7.5483	7.6186	7.6876	7.7552	7.8213	7.8859	7.9489	8.0102	8.0700	8.1281	8.1845	8.2392	8.2922	8.3435	8.3932	8.4411	8.4874	8.5320	8.5751	8.6166	8.6566	8.6951	8.7323	8.7681	8.8026	8.8360	8.8682	8.8994	8.9297	8.9592	8.9880	9.0161	9.0436	9.0708	9.0976	9.1242	9.1507	9.1772	9.2038	9.2307	9.2579	9.2856	9.3137	9.3426
3.8686	3.9540	4.0388	4.1232	4.2072	4.2909	4.3743	4.4576	4.5407	4.6237	4.7067	4.7897	4.8728	4.9559	5.0392	5.1227	5.2063	5.2901	5.3741	5.4583	5.5428	5.6274	5.7122	5.7972	5.8823	5.9676	6.0529	6.1383	6.2238	6.3091	6.3944	6.4796	6.5645	6.6492	6.7335	6.8175	6.9009	6.9839	7.0662	7.1478	7.2287	7.3087	7.3878	7.4659	7.5430	7.6189	7.6936	7.7671	7.8392	7.9100	7.9793	8.0471	8.1134	8.1781	8.2412	8.3027	8.3624	8.4205	8.4769	8.5316	8.5846	8.6359	8.6855	8.7334	8.7797	8.8244	8.8676	8.9092	8.9493	8.9881	9.0255	9.0616	9.0965	9.1304	9.1631	9.1950	9.2260	9.2562	9.2857	9.3148	9.3433	9.3715	9.3995	9.4273	9.4551	9.4830	9.5111	9.5394	9.5682	9.5975	9.6273
3.9807	4.0684	4.1557	4.2425	4.3290	4.4151	4.5011	4.5868	4.6725	4.7581	4.8436	4.9292	5.0148	5.1005	5.1864	5.2724	5.3585	5.4448	5.5313	5.6181	5.7049	5.7920	5.8793	5.9667	6.0542	6.1418	6.2295	6.3172	6.4049	6.4925	6.5800	6.6673	6.7544	6.8412	6.9277	7.0137	7.0992	7.1841	7.2685	7.3521	7.4349	7.5168	7.5978	7.6778	7.7567	7.8345	7.9111	7.9864	8.0603	8.1328	8.2039	8.2735	8.3416	8.4080	8.4729	8.5360	8.5975	8.6574	8.7155	8.7719	8.8266	8.8796	8.9309	8.9805	9.0285	9.0749	9.1197	9.1630	9.2048	9.2452	9.2842	9.3220	9.3585	9.3940	9.4283	9.4617	9.4943	9.5260	9.5571	9.5876	9.6176	9.6472	9.6766	9.7058	9.7349	9.7641	9.7934	9.8230	9.8529	9.8833	9.9142
4.0913	4.1815	4.2712	4.3605	4.4494	4.5381	4.6266	4.7150	4.8032	4.8914	4.9795	5.0677	5.1559	5.2443	5.3327	5.4213	5.5100	5.5989	5.6880	5.7772	5.8666	5.9562	6.0459	6.1357	6.2257	6.3157	6.4057	6.4958	6.5858	6.6757	6.7654	6.8550	6.9443	7.0332	7.1218	7.2099	7.2975	7.3845	7.4709	7.5565	7.6413	7.7252	7.8081	7.8900	7.9708	8.0505	8.1289	8.2060	8.2818	8.3562	8.4291	8.5005	8.5703	8.6385	8.7051	8.7701	8.8334	8.8949	8.9548	9.0129	9.0694	9.1241	9.1771	9.2285	9.2782	9.3263	9.3729	9.4179	9.4614	9.5035	9.5442	9.5836	9.6219	9.6589	9.6949	9.7300	9.7641	9.7974	9.8300	9.8621	9.8936	9.9247	9.9555	9.9860	10.0165	10.0470	10.0776	10.1084	10.1396	10.1711	10.2031
4.2004	4.2930	4.3853	4.4771	4.5686	4.6599	4.7510	4.8420	4.9329	5.0237	5.1145	5.2053	5.2962	5.3872	5.4782	5.5694	5.6608	5.7523	5.8440	5.9358	6.0277	6.1198	6.2121	6.3044	6.3968	6.4892	6.5817	6.6741	6.7664	6.8586	6.9507	7.0425	7.1340	7.2252	7.3159	7.4062	7.4959	7.5850	7.6734	7.7610	7.8478	7.9337	8.0186	8.1025	8.1852	8.2668	8.3471	8.4261	8.5037	8.5799	8.6547	8.7279	8.7995	8.8696	8.9380	9.0048	9.0698	9.1332	9.1948	9.2548	9.3130	9.3695	9.4243	9.4774	9.5289	9.5788	9.6271	9.6738	9.7191	9.7629	9.8054	9.8465	9.8865	9.9252	9.9629	9.9996	10.0353	10.0703	10.1045	10.1381	10.1711	10.2037	10.2360	10.2680	10.2999	10.3318	10.3637	10.3958	10.4281	10.4609	10.4940
4.3081	4.4033	4.4980	4.5924	4.6866	4.7805	4.8743	4.9679	5.0614	5.1549	5.2484	5.3420	5.4355	5.5292	5.6230	5.7169	5.8109	5.9050	5.9993	6.0938	6.1883	6.2830	6.3778	6.4726	6.5675	6.6624	6.7573	6.8521	6.9468	7.0414	7.1358	7.2299	7.3236	7.4170	7.5100	7.6024	7.6943	7.7855	7.8759	7.9656	8.0545	8.1424	8.2293	8.3151	8.3998	8.4833	8.5655	8.6464	8.7260	8.8041	8.8807	8.9557	9.0292	9.1011	9.1714	9.2400	9.3069	9.3721	9.4355	9.4973	9.5573	9.6156	9.6723	9.7272	9.7805	9.8322	9.8823	9.9308	9.9778	10.0234	10.0677	10.1106	10.1523	10.1927	10.2321	10.2705	10.3080	10.3446	10.3804	10.4156	10.4502	10.4844	10.5182	10.5517	10.5850	10.6183	10.6516	10.6850	10.7186	10.7525	10.7868
4.4144	4.5121	4.6094	4.7065	4.8033	4.8999	4.9963	5.0927	5.1889	5.2852	5.3814	5.4777	5.5740	5.6704	5.7669	5.8635	5.9602	6.0571	6.1540	6.2511	6.3483	6.4456	6.5430	6.6404	6.7378	6.8352	6.9326	7.0299	7.1270	7.2239	7.3206	7.4171	7.5131	7.6088	7.7039	7.7986	7.8926	7.9859	8.0785	8.1703	8.2612	8.3511	8.4401	8.5279	8.6146	8.7000	8.7842	8.8671	8.9485	9.0285	9.1070	9.1840	9.2594	9.3331	9.4053	9.4757	9.5445	9.6115	9.6768	9.7404	9.8023	9.8625	9.9210	9.9778	10.0329	10.0864	10.1383	10.1887	10.2376	10.2850	10.3310	10.3757	10.4192	10.4614	10.5026	10.5427	10.5819	10.6202	10.6577	10.6946	10.7308	10.7665	10.8019	10.8369	10.8717	10.9064	10.9411	10.9758	11.0107	11.0459	11.0814
4.5193	4.6196	4.7196	4.8193	4.9188	5.0181	5.1173	5.2164	5.3154	5.4144	5.5134	5.6125	5.7116	5.8108	5.9100	6.0094	6.1089	6.2084	6.3081	6.4079	6.5078	6.6077	6.7077	6.8077	6.9077	7.0076	7.1075	7.2072	7.3068	7.4062	7.5053	7.6040	7.7024	7.8003	7.8978	7.9946	8.0908	8.1863	8.2811	8.3750	8.4680	8.5600	8.6509	8.7408	8.8295	8.9169	9.0031	9.0879	9.1713	9.2532	9.3337	9.4125	9.4898	9.5655	9.6395	9.7119	9.7825	9.8515	9.9187	9.9842	10.0479	10.1100	10.1704	10.2290	10.2860	10.3414	10.3952	10.4474	10.4982	10.5475	10.5953	10.6419	10.6872	10.7312	10.7742	10.8161	10.8570	10.8971	10.9363	10.9748	11.0127	11.0501	11.0870	11.1236	11.1599	11.1961	11.2322	11.2683	11.3046	11.3410	11.3777
4.6228	4.7257	4.8284	4.9308	5.0331	5.1351	5.2371	5.3390	5.4408	5.5427	5.6445	5.7464	5.8483	5.9503	6.0524	6.1545	6.2568	6.3591	6.4616	6.5641	6.6666	6.7692	6.8719	6.9745	7.0771	7.1796	7.2820	7.3843	7.4863	7.5881	7.6896	7.7908	7.8915	7.9917	8.0914	8.1905	8.2890	8.3867	8.4836	8.5796	8.6747	8.7688	8.8619	8.9538	9.0445	9.1340	9.2221	9.3089	9.3943	9.4782	9.5606	9.6414	9.7206	9.7982	9.8742	9.9485	10.0210	10.0919	10.1610	10.2284	10.2941	10.3581	10.4203	10.4809	10.5399	10.5971	10.6528	10.7070	10.7596	10.8108	10.8606	10.9090	10.9561	11.0021	11.0468	11.0906	11.1333	11.1751	11.2161	11.2564	11.2960	11.3350	11.3736	11.4117	11.4496	11.4873	11.5249	11.5624	11.6000	11.6377	11.6757
